Date,CementType,Price Before VAT,Quantity In Quintal,Quantity In Ton,Transportation,  Sales,Tax,advertisement,Fuel
04-05-2021,OPC-Bag,405.7866,4000,400,90,1915312.75,292166.352,92736.77706,230777.568
04-06-2021,PPC-Bag,303.3378,200,20,30,71587.72,10920.1608,3457.71714,7880.1072
04-06-2021,OPC-Bulk,379.1799,5000,500,28,2237161.41,341261.91,106908.29,241507.94
04-08-2021,OPC-Bag,392.4756,400,40,22,185248.48,28258.2432,8874.701,19718.8288
04-08-2021,PPC-Bag,303.3378,400,40,35,143175.44,21840.3216,6895.1005,15960.2144
04-08-2021,PPC-Bag,303.3378,400,40,22,143175.44,21840.3216,6869.1005,15440.2144
04-09-2021,PPC-Bag,303.3378,400,40,25,143175.44,21840.3216,6875.1005,15560.2144
04-09-2021,OPC-Bulk,379.1799,600,60,28,268459.37,40951.4292,12862.36263,28980.9528
04-09-2021,OPC-Bulk,379.1799,600,60,28,268459.37,40951.4292,12862.36263,28980.9528
04-10-2021,PPC-Bag,303.3378,400,40,21,143175.44,21840.3216,6867.1005,15400.2144
04-10-2021,OPC-Bulk,379.1799,800,80,28,357945.83,54601.9056,17137.17751,38641.2704
04-11-2021,OPC-Bag,399.1311,800,80,30,376779.76,57474.8784,18040.98639,40716.5856
04-11-2021,OPC-Bag,392.4756,400,40,22,185248.48,28258.2432,8874.701,19718.8288
04-12-2021,PPC-Bag,303.3378,800,80,25,286350.88,43680.6432,13719.86722,31120.4288
04-12-2021,OPC-Bag,405.7866,2000,200,115,957656.38,146083.176,46638.67786,120388.784
04-12-2021,OPC-Bag,405.7866,400,40,90,191531.28,29216.6352,9310.1985,23077.7568
04-12-2021,OPC-Bag,405.7866,3200,320,25,1532250.2,233733.0816,73157.53738,163822.0544
04-12-2021,OPC-Bag,405.7866,4000,400,70,1915312.75,292166.352,92336.77706,222777.568
04-12-2021,OPC-Bag,405.7866,400,40,25,191531.28,29216.6352,9180.1985,20477.7568
04-12-2021,OPC-Bag,405.7866,400,40,25,191531.28,29216.6352,9180.1985,20477.7568
04-12-2021,OPC-Bag,405.7866,400,40,0,191531.28,29216.6352,9130.1985,19477.7568
04-12-2021,OPC-Bulk,392.4756,3200,320,28,1481987.87,226065.9456,70818.87508,159670.6304
04-12-2021,PPC-Bag,316.6488,400,40,150,149458.23,22798.7136,7424.598,21199.1424
04-12-2021,PPC-Bag,316.6488,400,40,70,149458.23,22798.7136,7264.598,17999.1424
04-12-2021,PPC-Bag,316.6488,400,40,25,149458.23,22798.7136,7174.598,16199.1424
04-12-2021,PPC-Bag,316.6488,800,80,110,298916.47,45597.4272,14657.53112,39198.2848
04-12-2021,PPC-Bag,316.6488,400,40,90,149458.23,22798.7136,7304.598,18799.1424
04-12-2021,OPC-Bulk,392.4756,4000,400,28,1852484.83,282582.432,88513.78196,199588.288
04-12-2021,PPC-Bag,303.3378,400,40,22,143175.44,21840.3216,6869.1005,15440.2144
04-12-2021,PPC-Bag,303.3378,400,40,25,143175.44,21840.3216,6875.1005,15560.2144
04-12-2021,PPC-Bag,303.3378,400,40,25,143175.44,21840.3216,6875.1005,15560.2144
04-12-2021,OPC-Bulk,379.1799,400,40,28,178972.91,27300.9528,8587.54775,19320.6352
04-12-2021,PPC-Bag,303.3378,400,40,30,143175.44,21840.3216,6885.1005,15760.2144
4-15-2021,PPC-Bag,303.3378,800,80,50,286350.88,43680.6432,13819.86722,33120.4288
4-17-2021,PPC-Bag,303.3378,400,40,25,143175.44,21840.3216,6875.1005,15560.2144
4-18-2021,OPC-Bag,392.4756,400,40,28,185248.48,28258.2432,8886.701,19958.8288
4-18-2021,PPC-Bag,303.3378,800,80,28,286350.88,43680.6432,13731.86722,31360.4288
4-19-2021,PPC-Bag,303.3378,800,80,25,286350.88,43680.6432,13719.86722,31120.4288
4-19-2021,OPC-Bag,392.4756,400,40,0,185248.48,28258.2432,8830.701,18838.8288
4-19-2021,OPC-Bulk,379.1799,7000,700,28,3132025.97,477766.674,149656.4388,338111.116
4-19-2021,OPC-Bag,392.4756,1600,160,30,740993.93,113032.9728,35445.06132,80155.3152
4-19-2021,OPC-Bulk,379.1799,4000,400,0,1789729.13,273009.528,84974.21559,182006.352
4-19-2021,OPC-Bag,392.4756,400,40,25,185248.48,28258.2432,8880.701,19838.8288
4-19-2021,OPC-Bulk,379.1799,400,40,28,178972.91,27300.9528,8587.54775,19320.6352
4-19-2021,OPC-Bulk,379.1799,400,40,28,178972.91,27300.9528,8587.54775,19320.6352
4-19-2021,PPC-Bag,303.3378,2400,240,28,859052.65,131041.9296,41134.9341,94081.2864
4-19-2021,PPC-Bag,303.3378,2000,200,28,715877.21,109201.608,34284.16738,78401.072
4-19-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
4-19-2021,OPC-Bulk,379.1799,800,80,33,357945.83,54601.9056,17157.17751,39041.2704
4-20-2021,OPC-Bulk,385.8201,800,80,28,364214.17,55558.0944,17435.32249,39278.7296
4-20-2021,OPC-Bulk,385.8201,800,80,28,364214.17,55558.0944,17435.32249,39278.7296
4-23-2021,OPC-Bulk,379.1799,5000.8,500.08,28,2237519.36,341316.5119,106925.3893,241546.5813
4-23-2021,OPC-Bulk,379.1799,400,40,28,178972.91,27300.9528,8587.54775,19320.6352
4-24-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
4-24-2021,PPC-Bag,303.3378,1000,100,40,357938.6,54600.804,17217.25058,40400.536
4-24-2021,OPC-Bulk,385.8201,1200,120,28,546321.26,83337.1416,26133.69273,58918.0944
4-24-2021,OPC-Bulk,385.8201,1200,120,28,546321.26,83337.1416,26133.69273,58918.0944
4-24-2021,OPC-Bulk,385.8201,1200,120,28,546321.26,83337.1416,26133.69273,58918.0944
4-24-2021,OPC-Bulk,385.8201,1200,120,28,546321.26,83337.1416,26133.69273,58918.0944
4-24-2021,OPC-Bag,392.4756,400,40,35,185248.48,28258.2432,8900.701,20238.8288
4-24-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
4-24-2021,OPC-Bulk,379.1799,800,80,33,357945.83,54601.9056,17157.17751,39041.2704
4-26-2021,OPC-Bag,392.4756,400,40,35,185248.48,28258.2432,8900.701,20238.8288
4-27-2021,OPC-Bulk,392.4756,1200,120,28,555745.45,84774.7296,26581.60788,59876.4864
4-27-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
4-30-2021,PPC-Bag,303.3378,800,80,45,286350.88,43680.6432,13799.86722,32720.4288
05-02-2021,PPC-Bag,303.3378,800,80,40,286350.88,43680.6432,13779.86722,32320.4288
05-02-2021,OPC-Bag,392.4756,800,80,35,370496.97,56516.4864,17762.15444,40477.6576
05-02-2021,OPC-Bulk,379.1799,400,40,33,178972.91,27300.9528,8597.54775,19520.6352
05-02-2021,OPC-Bag,379.1799,830,83,0,371368.79,56649.47706,17662.19974,37766.31804
05-02-2021,PPC-Bag,290.0421,5750,575,29,1967935.65,300193.5735,94256.31041,216804.049
05-02-2021,PPC-Bag,292.689,800,80,65,276298.42,42147.216,13401.7361,33298.144
05-02-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
05-03-2021,OPC-Bulk,379.1799,10000,1000,28,4474322.82,682523.82,213778.662,483015.88
05-03-2021,OPC-Bulk,385.8201,1333.33,133.333,28,607022.11,92596.5925,29033.07699,65464.38567
05-03-2021,OPC-Bulk,385.8201,1333.33,133.333,28,607022.11,92596.5925,29033.07699,65464.38567
05-03-2021,OPC-Bulk,385.8201,1333.33,133.333,33,607022.11,92596.5925,29066.41024,66131.05067
05-03-2021,OPC-Bag,379.1799,400,40,0,178972.91,27300.9528,8531.54775,18200.6352
05-03-2021,PPC-Bag,303.3378,400,40,35,143175.44,21840.3216,6895.1005,15960.2144
05-03-2021,PPC-Bag,303.3378,800,80,65,286350.88,43680.6432,13879.86722,34320.4288
05-04-2021,OPC-Bulk,379.1799,400,40,33,178972.91,27300.9528,8597.54775,19520.6352
05-06-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
05-06-2021,PPC-Bag,303.3378,1600,160,40,572701.77,87361.2864,27529.40066,64640.8576
05-06-2021,PPC-Bag,303.3378,400,40,0,143175.44,21840.3216,6825.1005,14560.2144
05-06-2021,OPC-Bag,392.4756,400,40,40,185248.48,28258.2432,8910.701,20438.8288
05-07-2021,OPC-Bag,392.4756,400,40,40,185248.48,28258.2432,8910.701,20438.8288
05-07-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
05-07-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
05-07-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
05-08-2021,OPC-Bulk,379.1799,4000,400,28.5,1789729.13,273009.528,85544.21559,193406.352
05-08-2021,PPC-Bag,303.3378,800,80,40,286350.88,43680.6432,13779.86722,32320.4288
05-09-2021,OPC-Bag,392.4756,800,80,40,370496.97,56516.4864,17782.15444,40877.6576
05-09-2021,OPC-Bulk,379.1799,400,40,33,178972.91,27300.9528,8597.54775,19520.6352
05-09-2021,OPC-Bulk,379.1799,1200,120,33,536918.74,81902.8584,25716.80727,58561.9056
05-10-2021,OPC-Bulk,385.8201,400,40,28,182107.09,27779.0472,8736.95225,19639.3648
05-10-2021,OPC-Bulk,385.8201,400,40,28,182107.09,27779.0472,8736.95225,19639.3648
05-10-2021,OPC-Bag,392.4756,400,40,40,185248.48,28258.2432,8910.701,20438.8288
05-11-2021,OPC-Bag,405.7866,6000,600,95,2872969.13,438249.528,139234.8763,349166.352
05-11-2021,OPC-Bulk,392.4756,10000,1000,28,4631212.08,706456.08,221225.5836,498970.72
05-11-2021,PPC-Bag,316.6488,4000,400,95,1494582.34,227987.136,72860.99608,189991.424
5-13-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
5-13-2021,OPC-Bulk,385.8201,800,80,28,364214.17,55558.0944,17435.32249,39278.7296
5-13-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
5-14-2021,PPC-Bag,303.3378,800,80,40,286350.88,43680.6432,13779.86722,32320.4288
5-14-2021,OPC-Bulk,379.1799,400,40,40,178972.91,27300.9528,8611.54775,19800.6352
5-15-2021,OPC-Bulk,385.8201,2000,200,28,910535.44,138895.236,43530.43321,98196.824
5-16-2021,OPC-Bag,392.4756,400,40,40,185248.48,28258.2432,8910.701,20438.8288
5-16-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
5-16-2021,PPC-Bag,303.3378,350,35,40,125278.51,19110.2814,6045.75466,14140.1876
5-16-2021,OPC-Bag,392.4756,400,40,40,185248.48,28258.2432,8910.701,20438.8288
5-16-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
5-17-2021,OPC-Bag,392.4756,400,40,40,185248.48,28258.2432,8910.701,20438.8288
5-17-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
5-17-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
5-17-2021,OPC-Bulk,379.1799,800,80,33,357945.83,54601.9056,17157.17751,39041.2704
5-17-2021,PPC-Bag,303.3378,800,80,40,286350.88,43680.6432,13779.86722,32320.4288
5-17-2021,OPC-Bag,392.4756,400,40,25,185248.48,28258.2432,8880.701,19838.8288
5-18-2021,PPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
5-21-2021,OPC-Bag,303.3378,400,40,40,143175.44,21840.3216,6905.1005,16160.2144
5-22-2021,PPC-Bag,303.3378,800,80,80,286350.88,43680.6432,13939.86722,35520.4288
5-22-2021,PPC-Bag,303.3378,800,80,40,286350.88,43680.6432,13779.86722,32320.4288
5-24-2021,PPC-Bag,303.3378,800,80,90,286350.88,43680.6432,13979.86722,36320.4288
5-25-2021,OPC-Bulk,379.1799,400,40,33,178972.91,27300.9528,8597.54775,19520.6352
5-27-2021,OPC-Bag,392.4756,1600,160,70,740993.93,113032.9728,35765.06132,86555.3152
5-27-2021,PPC-Bag,303.3378,2315,231.5,30,828627.87,126400.8613,39702.29617,91212.24084
5-27-2021,OPC-Bulk,379.1799,400,40,33,178972.91,27300.9528,8597.54775,19520.6352
5-29-2021,OPC-Bag,392.4756,400,40,60,185248.48,28258.2432,8950.701,21238.8288
5-29-2021,OPC-Bulk,385.8201,1000,100,28,455267.72,69447.618,21784.50761,49098.412
5-29-2021,OPC-Bulk,385.8201,1000,100,28,455267.72,69447.618,21784.50761,49098.412
5-29-2021,OPC-Bulk,379.1799,400,40,33,178972.91,27300.9528,8597.54775,19520.6352
5-31-2021,OPC-Bulk,396.4689,800,80,28,374266.64,57091.5216,17913.45361,40301.0144
5-31-2021,OPC-Bag,405.7866,800,80,40,383062.55,58433.2704,18379.81834,42155.5136
06-01-2021,OPC-Bulk,396.4689,1200,120,28,561399.96,85637.2824,26850.35697,60451.5216
06-01-2021,OPC-Bulk,389.8134,800,80,33,367983.85,56133.1296,17634.62166,40062.0864
06-01-2021,OPC-Bulk,389.8134,2529.08,252.908,35,1163325.74,177456.4693,55690.24967,127156.0928
06-03-2021,OPC-Bulk,389.8134,5000,500,28,2299899.06,350832.06,109886.7333,247888.04
06-03-2021,OPC-Bag,405.7866,650,65,50,311238.32,47477.0322,14973.7109,34901.3548
06-03-2021,OPC-Bulk,396.4689,400,40,30,187133.32,28545.7608,8980.55025,20230.5072
06-03-2021,OPC-Bulk,396.4689,1100,110,30,514616.63,78500.8422,24627.13113,55633.8948
06-03-2021,PPC-Bag,303.3378,400,40,90,143175.44,21840.3216,7005.1005,18160.2144
06-03-2021,PPC-Bag,312.6555,400,40,40,147573.4,22511.196,7114.74875,16607.464
06-03-2021,OPC-Bulk,389.8134,400,40,33,183991.92,28066.5648,8836.8015,20031.0432
06-05-2021,PPC-Bag,312.6555,2000,200,40,737866.98,112555.98,35448.68155,83037.32
06-06-2021,OPC-Bulk,396.4689,1600,160,28,748533.28,114183.0432,35787.26033,80602.0288
06-06-2021,OPC-Bulk,396.4689,1600,160,28,748533.28,114183.0432,35787.26033,80602.0288
06-06-2021,OPC-Bulk,396.4689,1600,160,28,748533.28,114183.0432,35787.26033,80602.0288
06-06-2021,OPC-Bulk,396.4689,1600,160,28,748533.28,114183.0432,35787.26033,80602.0288
06-06-2021,OPC-Bulk,396.4689,1600,160,28,748533.28,114183.0432,35787.26033,80602.0288
06-07-2021,OPC-Bag,405.78201,400,40,50,191529.11,29216.30472,9230.095225,21477.53648
06-07-2021,PPC-Bag,312.6555,1200,120,40,442720.19,67533.588,21281.71515,49822.392
06-08-2021,OPC-Bag,405.7866,1600,160,70,766125.1,116866.5408,36959.05802,89111.0272
06-08-2021,OPC-Bulk,389.8134,4000,400,28.5,1839919.25,280665.648,87927.18294,198510.432
06-08-2021,OPC-Bag,405.7866,400,40,45,191531.28,29216.6352,9220.1985,21277.7568
06-08-2021,PPC-Bag,312.6555,1200,120,80,442720.19,67533.588,21521.71515,54622.392
06-08-2021,OPC-Bag,405.7866,1600,160,60,766125.1,116866.5408,36879.05802,87511.0272
06-08-2021,OPC-Bag,405.7866,400,40,50,191531.28,29216.6352,9230.1985,21477.7568
06-08-2021,OPC-Bulk,389.8134,800,80,33,367983.85,56133.1296,17634.62166,40062.0864
06-08-2021,OPC-Bag,385.8201,400,40,50,182107.09,27779.0472,8780.95225,20519.3648
06-08-2021,OPC-Bulk,389.8134,800,80,33,367983.85,56133.1296,17634.62166,40062.0864
06-10-2021,OPC-Bag,405.7866,650,65,50,311238.32,47477.0322,14973.7109,34901.3548
06-10-2021,OPC-Bag,405.7866,700,70,50,335179.73,51129.1116,16122.41338,37586.0744
06-10-2021,PPC-Bag,312.6555,800,80,90,295146.79,45022.392,14398.23195,37214.928
06-10-2021,OPC-Bag,405.7866,400,40,50,191531.28,29216.6352,9230.1985,21477.7568
06-11-2021,OPC-Bulk,389.8134,7000,700,28,3219858.68,491164.884,153825.8341,347043.256
06-11-2021,OPC-Bag,405.7866,1600,160,60,766125.1,116866.5408,36879.05802,87511.0272
06-11-2021,OPC-Bag,385.8201,2000,200,110,910535.44,138895.236,44350.43321,114596.824
6-13-2021,OPC-Bag,405.7866,2000,200,60,957656.38,146083.176,46088.67786,109388.784
6-13-2021,OPC-Bag,405.7866,400,40,0,191531.28,29216.6352,9130.1985,19477.7568
6-13-2021,OPC-Bulk,389.8134,1200,120,35,551975.77,84199.6944,26444.44182,60333.1296
6-14-2021,OPC-Bag,405.7866,800,80,60,383062.55,58433.2704,18459.81834,43755.5136
6-15-2021,OPC-Bag,405.7866,400,40,60,191531.28,29216.6352,9250.1985,21877.7568
6-17-2021,OPC-Bag,405.7866,400,40,50,191531.28,29216.6352,9230.1985,21477.7568
6-17-2021,OPC-Bag,405.7866,400,40,50,191531.28,29216.6352,9230.1985,21477.7568
6-19-2021,OPC-Bulk,396.4689,1120,112,30,523973.3,79928.13024,25074.1763,56645.42016
6-19-2021,OPC-Bulk,396.4689,1120,112,30,523973.3,79928.13024,25074.1763,56645.42016
6-19-2021,OPC-Bulk,396.4689,1120,112,30,523973.3,79928.13024,25074.1763,56645.42016
6-19-2021,OPC-Bulk,455.94,1120,112,30,602570.3,91917.504,28810.1508,64638.336
6-19-2021,OPC-Bulk,396.4689,1120,112,30,523973.3,79928.13024,25074.1763,56645.42016
6-19-2021,OPC-Bag,405.7866,1600,160,60,766125.1,116866.5408,36879.05802,87511.0272
6-19-2021,OPC-Bag,405.7866,350,35,70,167589.87,25564.5558,8116.49602,19493.0372
6-20-2021,PPC-Bag,312.6555,400,40,90,147573.4,22511.196,7214.74875,18607.464
6-20-2021,OPC-Bag,405.7866,400,40,60,191531.28,29216.6352,9250.1985,21877.7568
6-21-2021,OPC-Bulk,389.8134,5000,500,28,2299899.06,350832.06,109886.7333,247888.04
6-21-2021,OPC-Bag,405.7866,1200,120,50,574593.83,87649.9056,27609.43818,64433.2704
6-22-2021,OPC-Bag,405.7866,400,40,60,191531.28,29216.6352,9250.1985,21877.7568
6-22-2021,OPC-Bulk,389.8134,800,80,33,367983.85,56133.1296,17634.62166,40062.0864
6-24-2021,OPC-Bulk,403.1244,800,80,35,380549.43,58049.9136,18240.28556,41499.9424
6-24-2021,PPC-Bag,312.6555,400,40,130,147573.4,22511.196,7294.74875,20207.464
6-25-2021,OPC-Bulk,363.2067,1262.9,126.29,33,541258.61,82564.87345,25931.54869,59210.81897
6-26-2021,OPC-Bulk,389.8134,800,80,33,367983.85,56133.1296,17634.62166,40062.0864
6-27-2021,PPC-Bag,312.6555,400,40,90,147573.4,22511.196,7214.74875,18607.464
6-28-2021,OPC-Bag,405.7866,500,50,50,239414.09,36520.794,11527.60346,26847.196
6-29-2021,OPC-Bag,405.7866,2000,200,60,957656.38,146083.176,46088.67786,109388.784
6-29-2021,OPC-Bulk,389.8134,1200,120,33,551975.77,84199.6944,26432.44182,60093.1296
6-29-2021,OPC-Bulk,389.8134,1600,160,35,735967.7,112266.2592,35246.26198,80444.1728
07-02-2021,OPC-Bag,405.7866,200,20,30,95765.64,14608.3176,4615.38858,10338.8784
07-03-2021,OPC-Bulk,389.8134,4000,400,28.5,1839919.25,280665.648,87927.18294,198510.432
07-04-2021,OPC-Bag,405.7866,400,40,60,191531.28,29216.6352,9250.1985,21877.7568
07-04-2021,OPC-Bag,405.7866,2000,200,120,957656.38,146083.176,46688.67786,121388.784
07-04-2021,OPC-Bag,405.7866,800,80,160,383062.55,58433.2704,18859.81834,51755.5136
07-04-2021,OPC-Bag,405.7866,2000,200,60,957656.38,146083.176,46088.67786,109388.784
07-04-2021,OPC-Bag,405.7866,400,40,130,191531.28,29216.6352,9390.1985,24677.7568
07-04-2021,OPC-Bulk,396.4689,4000,400,30,1871333.21,285457.608,89448.68049,202305.072
07-04-2021,PPC-Bag,312.6555,800,80,80,295146.79,45022.392,14358.23195,36414.928
07-04-2021,PPC-Bag,312.6555,400,40,140,147573.4,22511.196,7314.74875,20607.464
07-04-2021,PPC-Bag,312.6555,400,40,80,147573.4,22511.196,7194.74875,18207.464
07-04-2021,OPC-Bulk,389.8134,400,40,35,183991.92,28066.5648,8840.8015,20111.0432
07-06-2021,OPC-Bulk,403.1244,2611.2,261.12,33,1242113.35,189474.9179,59418.91269,134933.572
07-06-2021,OPC-Bag,385.8201,400,40,0,182107.09,27779.0472,8680.95225,18519.3648
07-06-2021,OPC-Bulk,389.8134,14000,1400,28,6439717.37,982329.768,307612.6869,694086.512
07-07-2021,OPC-Bulk,396.4689,1100,110,30,514616.63,78500.8422,24627.13113,55633.8948
07-07-2021,OPC-Bulk,396.4689,1100,110,30,514616.63,78500.8422,24627.13113,55633.8948
07-07-2021,OPC-Bulk,396.4689,1100,110,30,514616.63,78500.8422,24627.13113,55633.8948
07-07-2021,OPC-Bulk,396.4689,1100,110,30,514616.63,78500.8422,24627.13113,55633.8948
07-07-2021,OPC-Bulk,396.4689,400,40,30,187133.32,28545.7608,8980.55025,20230.5072
07-10-2021,OPC-Bulk,396.4689,400,40,30,187133.32,28545.7608,8980.55025,20230.5072
07-10-2021,OPC-Bulk,389.8134,1200,120,33,551975.77,84199.6944,26432.44182,60093.1296
07-11-2021,OPC-Bag,405.7866,400,40,50,191531.28,29216.6352,9230.1985,21477.7568
07-11-2021,OPC-Bulk,389.8134,400,40,35,183991.92,28066.5648,8840.8015,20111.0432
07-12-2021,OPC-Bulk,389.8134,7000,700,30,3219858.68,491164.884,153895.8341,348443.256
07-12-2021,OPC-Bulk,396.4689,800,80,30,374266.64,57091.5216,17921.45361,40461.0144
07-12-2021,OPC-Bulk,396.4689,2400,240,30,1122799.92,171274.5648,53685.06705,121383.0432
07-12-2021,OPC-Bag,405.7866,400,40,50,191531.28,29216.6352,9230.1985,21477.7568
7-13-2021,PPC-Bag,312.6555,350,35,90,129126.72,19697.2965,6316.81335,16281.531
7-13-2021,OPC-Bulk,389.8134,1200,120,33,551975.77,84199.6944,26432.44182,60093.1296
7-15-2021,PPC-Bag,289.476,350,35,130,119553.59,18236.988,5930.1772,16707.992
7-15-2021,OPC-Bag,405.7866,400,40,60,191531.28,29216.6352,9250.1985,21877.7568
7-16-2021,OPC-Bulk,396.4689,2400,240,30,1122799.92,171274.5648,53685.06705,121383.0432
7-16-2021,OPC-Bulk,396.4689,800,80,30,374266.64,57091.5216,17921.45361,40461.0144
7-17-2021,OPC-Bag,405.7866,2000,200,60,957656.38,146083.176,46088.67786,109388.784
7-17-2021,OPC-Bag,312.6555,750,75,90,276700.12,42208.4925,13500.29655,34888.995
7-17-2021,OPC-Bulk,396.4689,1280,128,30,598826.63,91346.43456,28650.53764,64737.62304
7-17-2021,OPC-Bulk,396.4689,1280,128,30,598826.63,91346.43456,28650.53764,64737.62304
7-17-2021,OPC-Bulk,396.4689,1280,128,30,598826.63,91346.43456,28650.53764,64737.62304
7-17-2021,OPC-Bulk,396.4689,1280,128,30,598826.63,91346.43456,28650.53764,64737.62304
7-17-2021,OPC-Bulk,396.4689,1280,128,30,598826.63,91346.43456,28650.53764,64737.62304
7-17-2021,OPC-Bulk,389.8134,400,40,35,183991.92,28066.5648,8840.8015,20111.0432
7-17-2021,OPC-Bag,405.7866,400,40,70,191531.28,29216.6352,9270.1985,22277.7568
7-18-2021,OPC-Bulk,389.8134,400,40,35,183991.92,28066.5648,8840.8015,20111.0432
7-18-2021,PPC-Bag,312.6555,400,40,90,147573.4,22511.196,7214.74875,18607.464
7-19-2021,OPC-Bulk,396.4689,2000,200,30,935666.6,142728.804,44744.16369,101152.536
7-20-2021,OPC-Bag,405.7866,650,65,60,311238.32,47477.0322,15006.2109,35551.3548
7-23-2021,OPC-Bag,405.7866,400,40,60,191531.28,29216.6352,9250.1985,21877.7568
7-23-2021,OPC-Bag,405.7866,400,40,60,191531.28,29216.6352,9250.1985,21877.7568
7-25-2021,OPC-Bulk,396.4689,1100,110,30,514616.63,78500.8422,24627.13113,55633.8948
7-25-2021,OPC-Bulk,396.4689,1100,110,30,514616.63,78500.8422,24627.13113,55633.8948
7-25-2021,OPC-Bulk,396.4689,1100,110,30,514616.63,78500.8422,24627.13113,55633.8948
7-25-2021,OPC-Bulk,396.4689,1100,110,30,514616.63,78500.8422,24627.13113,55633.8948
7-26-2021,OPC-Bulk,389.8134,7000,700,30,3219858.68,491164.884,153895.8341,348443.256
7-30-2021,OPC-Bulk,389.8134,1600,160,30,735967.7,112266.2592,35206.26198,79644.1728
7-30-2021,OPC-Bulk,389.8134,3000,300,33,1379939.44,210499.236,66022.63254,150232.824
7-30-2021,OPC-Bag,405.7866,400,40,60,191531.28,29216.6352,9250.1985,21877.7568
7-30-2021,OPC-Bulk,389.8134,400,40,35,183991.92,28066.5648,8840.8015,20111.0432
7-30-2021,OPC-Bulk,389.8134,400,40,33,183991.92,28066.5648,8836.8015,20031.0432
08-05-2021,OPC-Bulk,389.8134,4000,400,33,1839919.25,280665.648,88017.18294,200310.432
08-05-2021,PPC-Bag,312.6555,400,40,90,147573.4,22511.196,7214.74875,18607.464
08-06-2021,OPC-Bulk,396.4689,1200,120,33,561399.96,85637.2824,26880.35697,61051.5216
08-06-2021,OPC-Bulk,396.4689,1200,120,33,561399.96,85637.2824,26880.35697,61051.5216
08-06-2021,OPC-Bulk,396.4689,1200,120,33,561399.96,85637.2824,26880.35697,61051.5216
08-06-2021,OPC-Bulk,396.4689,1200,120,33,561399.96,85637.2824,26880.35697,61051.5216
08-06-2021,OPC-Bulk,396.4689,1200,120,33,561399.96,85637.2824,26880.35697,61051.5216
08-06-2021,OPC-Bag,405.7866,800,80,0,383062.55,58433.2704,18219.81834,38955.5136
08-06-2021,OPC-Bag,405.7866,400,40,60,191531.28,29216.6352,9250.1985,21877.7568
08-07-2021,OPC-Bulk,389.8134,400,40,35,183991.92,28066.5648,8840.8015,20111.0432
08-08-2021,OPC-Bulk,389.8134,4000,400,33,1839919.25,280665.648,88017.18294,200310.432
08-08-2021,OPC-Bulk,389.8134,1650,165,35,758966.69,115774.5798,36346.4895,82958.0532
08-08-2021,OPC-Bulk,389.8134,2670.92,267.0923,35,1228569.28,187408.8731,58811.3756,134287.4792
08-09-2021,OPC-Bag,405.7866,4000,400,110,1915312.75,292166.352,93136.77706,238777.568
